epoch,learning_rate,loss,mae,nse_metric,rmse,val_loss,val_mae,val_nse_metric,val_rmse
64,0.0005000000237487257,0.005272064357995987,0.03720138221979141,-1371.2138671875,0.06811393797397614,0.002360356505960226,0.02620401605963707,-328.2669677734375,0.041604530066251755
65,0.0005000000237487257,0.005393567495048046,0.0376557894051075,-1372.7982177734375,0.0690382644534111,0.0023453880567103624,0.02640891633927822,-399.057861328125,0.04143048822879791
66,0.0005000000237487257,0.005235865246504545,0.03666533902287483,-1322.329833984375,0.0678885281085968,0.0023631807416677475,0.02629503235220909,-341.5448303222656,0.041702739894390106
67,0.0005000000237487257,0.005183205008506775,0.036607757210731506,-1273.707763671875,0.06753896921873093,0.0023659616708755493,0.02663918025791645,-379.6793518066406,0.04181640222668648
68,0.0005000000237487257,0.005210345610976219,0.036911491304636,-1345.8009033203125,0.0677754282951355,0.0023496311623603106,0.02635183557868004,-336.7021484375,0.04169204831123352
69,0.0005000000237487257,0.005208833608776331,0.03672972321510315,-1342.0950927734375,0.06780441105365753,0.0023295474238693714,0.026499435305595398,-385.2278747558594,0.04148045927286148
70,0.0005000000237487257,0.005236981436610222,0.036989253014326096,-1339.287841796875,0.06803916394710541,0.0023489580489695072,0.02678755298256874,-409.02227783203125,0.04175664857029915
71,0.0005000000237487257,0.005186439026147127,0.036882102489471436,-1330.3974609375,0.06766527891159058,0.002287875395268202,0.026561051607131958,-432.095458984375,0.04100114852190018
72,0.0002500000118743628,0.005009145941585302,0.035276249051094055,-1043.2208251953125,0.06641140580177307,0.002345253247767687,0.02619209885597229,-330.6066589355469,0.04178435727953911
73,0.0002500000118743628,0.004980182740837336,0.03509148955345154,-1045.5341796875,0.0662304162979126,0.0023820954374969006,0.026872335001826286,-387.4697570800781,0.04229043051600456
74,0.0002500000118743628,0.00492378743365407,0.03504154831171036,-1037.212158203125,0.06582792103290558,0.002315329387784004,0.026155278086662292,-328.9932556152344,0.041519057005643845
75,0.0002500000118743628,0.004999581724405289,0.03580043092370033,-1127.518310546875,0.0664202943444252,0.0022866185754537582,0.02617281675338745,-356.4660949707031,0.04119952768087387
76,0.0002500000118743628,0.004995825234800577,0.03552202880382538,-1085.6217041015625,0.06641700118780136,0.0023735645227134228,0.026506109163165092,-323.7142333984375,0.0422985814511776
77,0.0002500000118743628,0.004942473955452442,0.035319820046424866,-1125.7623291015625,0.06603275239467621,0.002304370980709791,0.02612861804664135,-346.02099609375,0.041476376354694366
78,0.0002500000118743628,0.0050067538395524025,0.03531940281391144,-1055.7425537109375,0.06651975959539413,0.0023272691760212183,0.02653253637254238,-352.4624938964844,0.04180731251835823
79,0.0002500000118743628,0.004979643039405346,0.03566376492381096,-1093.3505859375,0.0663532167673111,0.002379911718890071,0.026908857747912407,-357.0534362792969,0.042482342571020126
80,0.0002500000118743628,0.00497089046984911,0.03546576946973801,-1079.4609375,0.06630683690309525,0.0023531289771199226,0.026970522478222847,-379.1290283203125,0.04218960925936699
81,0.0002500000118743628,0.004862748086452484,0.0354403555393219,-1028.6202392578125,0.0655035451054573,0.002280827146023512,0.02619929425418377,-344.51165771484375,0.04133573919534683
82,0.0001250000059371814,0.004839460831135511,0.034375060349702835,-948.0467529296875,0.06535910815000534,0.00235028681345284,0.026936104521155357,-382.2140197753906,0.04221285134553909
83,0.0001250000059371814,0.004775304347276688,0.03430115059018135,-938.3063354492188,0.06488404422998428,0.0023533059284090996,0.026825731620192528,-365.16680908203125,0.042265813797712326
84,0.0001250000059371814,0.004795210435986519,0.03444603085517883,-1080.3013916015625,0.06504186242818832,0.0023778933100402355,0.027098355814814568,-396.00360107421875,0.042560648173093796
85,0.0001250000059371814,0.004853902850300074,0.034621160477399826,-967.9423217773438,0.06550054997205734,0.002366327680647373,0.026853201910853386,-365.3565673828125,0.04244135320186615
86,0.0001250000059371814,0.004783330950886011,0.03431070223450661,-967.2213134765625,0.06496825814247131,0.0023512651678174734,0.026698848232626915,-351.6324768066406,0.042278021574020386
87,0.0001250000059371814,0.004821909125894308,0.03427121788263321,-952.08203125,0.06527028977870941,0.0023639679420739412,0.026905907317996025,-373.52362060546875,0.04244034364819527
88,0.0001250000059371814,0.004697867669165134,0.034154947847127914,-955.4947509765625,0.06431511044502258,0.0023362399078905582,0.026794549077749252,-373.2725830078125,0.04211537539958954
89,0.0001250000059371814,0.004743499215692282,0.03423748537898064,-1009.0936889648438,0.06467600911855698,0.0023826921824365854,0.026725636795163155,-336.315673828125,0.04267241060733795
90,0.0001250000059371814,0.0046235136687755585,0.0341077521443367,-987.3786010742188,0.06374703347682953,0.002432812238112092,0.027216659858822823,-375.2492980957031,0.04327115789055824
91,0.0001250000059371814,0.004742916207760572,0.03454107046127319,-1014.6359252929688,0.06467481702566147,0.0023468558210879564,0.026930127292871475,-395.1593322753906,0.042251717299222946
